id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40339418,Loft zen- Vue imprenable! Idéal Fête  des Lumières,27728360,Sami,,2e Arrondissement,45.75863,4.83305,Entire home/apt,,365,0,,,1,0,0,
40339980,Magnifique appartement type canut à Croix-Rousse,125713256,Océane,,1er Arrondissement,45.77366,4.83356,Entire home/apt,,365,0,,,2,0,0,
40340322,Chambre privée - Coeur Presqu'île,104126905,Margot,,2e Arrondissement,45.76228,4.83662,Private room,,1,0,,,1,0,0,
40341154,Appartement cosy à 6 min de Bellecour,227591297,Thomas,,7e Arrondissement,45.75,4.8544,Entire home/apt,,365,2,2020-01-02,0.04,1,0,0,
40341279,Bel appartement ancien et idéalement situé.,3516015,Mathilde,,7e Arrondissement,45.74734,4.8481,Entire home/apt,250,2,13,2024-02-13,0.25,1,357,2,D202109230169
40341711,"Joli studio avec grand balcon, quartier Jet d'eau",23477441,Ludivine,,8e Arrondissement,45.74148,4.85779,Entire home/apt,,365,1,2019-12-08,0.02,1,0,0,
40341819,Appart 3 chambres - 6 à 8 pers / Fête des lumières,185789332,Eva,,4e Arrondissement,45.77384,4.82443,Entire home/apt,,365,1,2019-12-08,0.02,1,89,0,
40341989,"Appart plein centre, Terreaux, vue Fourvière",21514717,Guillaume,,1er Arrondissement,45.76698,4.83289,Entire home/apt,,2,0,,,2,0,0,6938112939973
40342259,Bel appartement lumineux à 10 min du vieux Lyon,311768076,Martin,,9e Arrondissement,45.77699,4.79951,Entire home/apt,,365,0,,,1,0,0,
40342352,Joli appartement T2 dans le centre de Lyon,5808604,Céline,,3e Arrondissement,45.7576,4.84315,Entire home/apt,,365,0,,,1,0,0,
40345640,Chambre privée dans appartement-Valmy-Lyon 9,84720976,Laurie,,9e Arrondissement,45.77176,4.80637,Private room,,1,1,2019-12-08,0.02,1,0,0,
40345841,Vue Saône 💛 ! Appt familial - 104m2,27899725,Clémence,,4e Arrondissement,45.77598,4.80942,Entire home/apt,,2,10,2023-04-23,0.29,1,0,1,6938912928865
40356395,Chambre privée 2 personnes Fêtes de Lumieres Lyon,53416753,Michael,,8e Arrondissement,45.74326,4.86362,Private room,,2,0,,,1,0,0,
40356497,Un charmant canut au cœur de la Croix-Rousse,44152562,Chiara,,4e Arrondissement,45.77867,4.83359,Entire home/apt,,2,170,2024-02-28,3.25,1,0,19,6938412730747
40360301,MEMORABLEPLACE-CoconCordeliers-Nice24m² citycenter,414476002,Memorable,,2e Arrondissement,45.76253,4.83717,Entire home/apt,70,1,70,2022-03-20,1.33,28,50,0,6938212484343
40362664,appartement place des terreaux,189011650,Lana,,1er Arrondissement,45.76685,4.83327,Entire home/apt,,365,1,2019-12-08,0.02,1,0,0,
40364472,[Fête des Lumières] Chambre 1 ou 2 pers. !,86569477,Yannick,,7e Arrondissement,45.75103,4.83862,Private room,,1,0,,,1,0,0,
40369859,***Appartement magnifique avec vue sur Lyon ***,8284824,Marion,,3e Arrondissement,45.75242,4.87569,Private room,,1,0,,,2,0,0,
40370659,Chambre chaleureuse au coeur de Lyon.,89294627,Lea,,2e Arrondissement,45.76133,4.83412,Private room,,2,0,,,2,0,0,
40370733,"Appartement Quai de Saône, proche Vieux Lyon",4238694,Pauline,,5e Arrondissement,45.76569,4.82199,Entire home/apt,90,2,55,2024-03-07,1.05,1,42,26,6938513065171
40371757,Charmant appartement avec belle terrasse,80775306,Mathieu & Vilayvanh,,7e Arrondissement,45.74727,4.83607,Entire home/apt,,365,7,2020-10-04,0.13,1,0,0,
40371795,Appartement cosy Lyon Foch,281353483,Edouard,,6e Arrondissement,45.7677,4.84216,Entire home/apt,,365,3,2020-01-28,0.06,1,0,0,
40371953,***Amazing music room***,8284824,Marion,,3e Arrondissement,45.75215,4.87514,Private room,,1,1,2019-12-08,0.02,2,0,0,
40372538,Appart calme dans résidence neuve avec parking,160206269,Jean-Marc,,8e Arrondissement,45.73404,4.85511,Entire home/apt,75,2,7,2024-02-04,0.13,1,39,5,6938813137146
40374562,Studio renovated - Close to Confluences,291015206,La Nuitée,,2e Arrondissement,45.74445,4.82265,Entire home/apt,53,2,142,2024-02-20,2.70,81,327,47,6938212817410
40375865,Charmant T1 Centre de Lyon,48514572,Constance,,3e Arrondissement,45.75551,4.8479,Entire home/apt,,2,0,,,1,0,0,6938312878848
40384301,Urban jungle Lyon Part Dieu,29435313,Charles Edouard,,6e Arrondissement,45.76541,4.85664,Entire home/apt,57,1,255,2024-03-22,4.88,4,293,81,6938612883616
40386489,Exceptional and quiet near Part-Dieu,312134234,Jean-Michel,,6e Arrondissement,45.7649139,4.863857199999984,Entire home/apt,82,1,41,2024-03-14,0.79,1,125,12,6938612828780
40389083,Canut style loft hypercentre Croix-Rousse,74983380,Emily,,4e Arrondissement,45.77465,4.82989,Entire home/apt,85,2,18,2023-12-10,0.40,1,25,2,6938412829628
40393556,Bright apartment - Near Tête d'Or park,291015206,La Nuitée,,6e Arrondissement,45.76835,4.85466,Entire home/apt,64,2,189,2024-03-17,3.60,81,313,60,6938612813835
40395513,Cocon climatisé  Brotteaux Part Dieu coeur 6ieme,29435313,Charles Edouard,,6e Arrondissement,45.76639,4.85595,Entire home/apt,52,1,241,2024-03-20,4.60,4,312,58,6938612883913
40410126,Spacious apartment ideally located in Confluence,316423644,Hosting Services,,2e Arrondissement,45.74685,4.82098,Entire home/apt,,2,11,2023-04-10,0.21,108,0,1,6938212823150
40416560,Cozy room in the 7 eme,39153457,Alicia,,7e Arrondissement,45.74099,4.85174,Private room,,2,0,,,2,0,0,
40417120,Lyon  au coeur du quartier historique et calme,8023385,Honorine,,5e Arrondissement,45.7597,4.82089,Entire home/apt,,365,3,2021-10-15,0.10,1,89,0,
40418627,Beau T2 rénové. Quartier calme. place de parking,312563840,Georges,,8e Arrondissement,45.72659,4.87922,Entire home/apt,54,2,61,2024-03-04,1.38,1,125,10,6938812884253
40419360,Appartement moderne Lyon centre- Parc Tête d'or.,79661941,Alexis,,6e Arrondissement,45.76941,4.85337,Entire home/apt,,365,2,2020-01-01,0.04,1,0,0,
40420635,Cosy appartement dans quartier calme,46474753,Laurent,,7e Arrondissement,45.73587,4.82837,Entire home/apt,,2,0,,,2,0,0,6938712881114
40423563,Appartement cordelier Lyon 2,206709738,Ahlem,,2e Arrondissement,45.76442,4.83345,Entire home/apt,,365,5,2020-02-16,0.10,1,0,0,
40425167,Appartement près de fourviere 65m2,17492357,Yvain,,9e Arrondissement,45.76175,4.80564,Private room,,1,6,2022-12-11,0.11,2,0,0,
40436607,50m2 idéalement situé - Guillotière,212244399,Maria,,7e Arrondissement,45.75317,4.8427,Entire home/apt,,365,0,,,1,0,0,
40436919,Appartement charmant Lyon,62988265,Tati,,8e Arrondissement,45.73173,4.87109,Entire home/apt,,365,0,,,1,0,0,
40438728,Très beau loft avec parking privé et balcon.,7231559,Julien,,7e Arrondissement,45.74692,4.84655,Entire home/apt,83,1,14,2023-11-19,0.31,1,2,4,6938712922288
40441692,Appart Plein Centre Lyon! Idéal FÊTE DES LUMIÈRES!,4251381,Colas,,2e Arrondissement,45.75892,4.8304,Entire home/apt,,365,0,,,1,177,0,
40442831,"Cosy flat,perfect central location,near Tête d'Or",312861915,Pierre,,6e Arrondissement,45.7692322,4.8478164,Entire home/apt,,2,19,2023-10-26,1.19,1,0,14,6938613440177
40443924,Charmant appartement au cœur des pentes,11726020,Margot,,1er Arrondissement,45.77196,4.8284,Entire home/apt,,365,0,,,1,0,0,
40444685,Au cœur de la Fête des lumières,65863734,Anne,,6e Arrondissement,45.77203,4.85463,Entire home/apt,,365,0,,,1,87,0,
40445572,Pentes croix rousse vue 180 ° sur Lyon avec garage,369826491,WeHost,,1er Arrondissement,45.769649505615234,4.825991153717041,Entire home/apt,86,3,172,2024-03-04,3.28,50,39,55,6938112965511
40447338,Appartement canut en presqu’île,81367560,Hannia,,1er Arrondissement,45.771156,4.835209,Entire home/apt,,1,7,2023-12-10,0.38,1,0,2,7385936485927
40449540,Appartement Canut à la Croix-rousse,50795937,Laetitia,,4e Arrondissement,45.77631,4.83697,Private room,,1,16,2020-10-18,0.31,1,0,0,
40455672,Grand F2 au calme terrasse parking metro Jean Macé,49231703,Delphine,,7e Arrondissement,45.74663,4.84388,Entire home/apt,,365,8,2020-11-06,0.18,1,0,0,
40457411,Chambre privée dans appartement lumineux canut,313019272,Gaëlle,,4e Arrondissement,45.77567,4.82755,Private room,,1,1,2019-12-15,0.02,1,0,0,
40460288,Appartement lumineux quais de Saône,311472556,Cizeron,,9e Arrondissement,45.76665,4.8124,Entire home/apt,,365,1,2019-12-08,0.02,1,89,0,
40469057,Petit cocon de 33m2 à deux pas de Bellecour,6615581,Ariane & Jean-Pierre,,2e Arrondissement,45.75567,4.82829,Entire home/apt,65,2,102,2024-03-10,1.98,1,73,19,6938213056841
40477501,"Superbe chambre, idéalement située",101108289,Capucine,,4e Arrondissement,45.77515,4.83833,Private room,,2,1,2022-09-27,0.06,1,0,0,
40478762,La suite du Grand Hôtel Dieu !,1232727,Marc,,2e Arrondissement,45.75938,4.83609,Entire home/apt,80,2,86,2024-03-17,3.04,1,243,56,6938212833048
40479063,"Calme et confort au coeur du Vieux-Lyon, petit-dej",138528684,Sandrine,,5e Arrondissement,45.75584,4.82376,Entire home/apt,74,2,258,2024-03-04,4.93,1,314,59,6938512761404
40479980,Studio centre ville,159219377,Oceane,,1er Arrondissement,45.76973,4.83591,Entire home/apt,,365,0,,,1,0,0,
40482000,Charmant appartement haussmanien 100m2,10014336,Guillaume,,6e Arrondissement,45.77073,4.84429,Entire home/apt,,365,0,,,1,0,0,
40496850,Grand Appartement standing Lyon,104521347,Francesca,,8e Arrondissement,45.73482,4.87329,Entire home/apt,207,1,0,,,1,359,0,20210816-0403
40502624,Studio de charme au coeur de la ville,62420823,Owen,,7e Arrondissement,45.75139,4.84232,Entire home/apt,66,2,186,2024-03-08,3.56,1,64,77,6938112938191
40503034,Chambre privée dans appartement au centre de Lyon,42574192,Estelle,,3e Arrondissement,45.75629,4.84931,Private room,,1,29,2020-10-23,0.55,1,0,0,
40504005,Appartement de 52m² idéalement placé à Valmy !,73906169,Jean-Félix,,9e Arrondissement,45.77276,4.80779,Entire home/apt,,2,3,2020-01-05,0.06,1,0,0,6938913073969
40504381,Appartement de charme | 2 à 4 personnes | Lyon 7,206190651,Carole,,7e Arrondissement,45.73077,4.83885,Entire home/apt,,365,2,2020-01-01,0.04,3,0,0,
40505144,Studio proche du Vieux Lyon,313010240,Ben,,9e Arrondissement,45.77059,4.8068,Entire home/apt,,365,10,2020-01-05,0.19,1,0,0,
40505284,Appartement centre ville idéalement placé,37685436,Alexandre,,3e Arrondissement,45.76318,4.84304,Entire home/apt,,30,0,,,1,0,0,"Available with a mobility lease only (""bail mobilité"")"
40508728,Studio jardin des plantes,25310707,Jona,,1er Arrondissement,45.76899,4.82903,Entire home/apt,,365,1,2019-12-08,0.02,1,0,0,
40510276,Superbe Appartement dans le 6eme Lyonnais !,18414194,Lise,,6e Arrondissement,45.77001,4.85546,Entire home/apt,,365,1,2020-02-16,0.02,1,0,0,
40519637,L'appart du 9eme,7741358,Gladis,,9e Arrondissement,45.77025,4.80635,Entire home/apt,,365,1,2020-01-02,0.02,1,0,0,
40522170,GuestReady - Magnificent duplex canut hypercentre,402191311,GuestReady,,1er Arrondissement,45.77163,4.83627,Entire home/apt,100,1,145,2024-01-31,2.79,17,338,12,6938112831887
40522401,Superbe appartement en plein cœur de Lyon,158290932,Nelly,,2e Arrondissement,45.76279,4.83582,Entire home/apt,,365,0,,,1,173,0,
40522961,"Cosy studio apartement in Lyon, La Croix-Rousse.",39355696,Jacek,,1er Arrondissement,45.77105,4.83503,Entire home/apt,77,2,394,2024-03-20,7.54,1,47,87,6938112849507
40524470,Appartement T3 Montchat,151365811,Cecile,,3e Arrondissement,45.74892,4.88462,Entire home/apt,,4,10,2023-10-22,0.26,1,0,3,6938313020091
40526025,Location T1 Bis proche du centre de Lyon,91957987,Asmaa,,8e Arrondissement,45.7479,4.86143,Entire home/apt,,365,1,2020-01-01,0.02,1,0,0,
40526524,Chevreul Gryphe - Studio Cosy - 2 pers Lyon 7,22412650,Axel,,7e Arrondissement,45.74989,4.84077,Entire home/apt,55,1,236,2024-03-17,4.53,3,82,88,6938712835186
40527309,Appartement Cocoon Pentes de la Croix Rousse,313787753,Johan,,1er Arrondissement,45.76835,4.8325,Entire home/apt,,365,0,,,1,0,0,
40530080,Appartement 69m2 confortable,81524929,Meriem,,7e Arrondissement,45.75169,4.85138,Entire home/apt,199,1,1,2023-09-30,0.17,1,214,1,6938713659587
40530273,"studio plein centre, quartier cordelier",41878350,Gary,,2e Arrondissement,45.76247,4.8337,Entire home/apt,57,1,524,2024-03-13,10.24,1,50,110,0693821900361
40532642,Logement entier lyon 6,133564591,Marjorie,,6e Arrondissement,45.76709,4.85475,Entire home/apt,140,365,1,2019-12-08,0.02,1,365,0,
40532878,T1 bis LYON 6,55180635,Aicha,,6e Arrondissement,45.76663,4.85158,Entire home/apt,,365,0,,,1,89,0,
40535749,Vue imprenable face a Fourvière - amazing view,45851898,Candice,,1er Arrondissement,45.76602,4.8325,Entire home/apt,,365,2,2019-12-22,0.04,1,0,0,
40546247,Spacieux T2 entre Brotteaux et Part-Dieu,70145781,Justine,,3e Arrondissement,45.76333,4.86431,Entire home/apt,120,2,15,2022-07-10,0.30,1,179,0,6938513065072
40546807,Charmant Loft proche des berges du Rhône,102064765,Nathan,,7e Arrondissement,45.74855,4.84046,Entire home/apt,,1,0,,,1,0,0,6938713415901
40553598,Chambre spacieuse avec salon à Saxe-Gambetta,89477442,Gael,,3e Arrondissement,45.75595,4.84538,Private room,,2,0,,,2,0,0,
40556880,Charmant appartement avec vue sur fourvière,308771369,Marta&Enam,,1er Arrondissement,45.76978,4.8298,Private room,,1,2,2020-03-15,0.04,1,0,0,
40562613,"Appartt 4 places Croix rousse, type canut",255186884,Lorraine,,4e Arrondissement,45.77495,4.83296,Entire home/apt,,1,30,2021-12-30,0.57,1,0,0,6938413071435
40562756,Chambre indépendante dans appartement familial,314270041,Véronique & Patrick,,3e Arrondissement,45.7598,4.84293,Private room,,1,5,2022-11-18,0.10,1,0,0,6938312830546
40563048,Chambre privée au cœur de la fête des Lumières 2°,10822931,Emilie,,2e Arrondissement,45.76343,4.83593,Private room,,1,4,2022-10-13,0.14,1,0,0,
40571450,Appartement T4 lumineux avec balcon,314385905,Joannice,,7e Arrondissement,45.74374,4.83622,Entire home/apt,460,2,3,2021-12-12,0.10,1,178,0,6938713098175
40573216,Chambre au cœur de Lyon,151121569,Dominique,,7e Arrondissement,45.75233,4.84919,Private room,75,1,12,2023-12-10,0.23,1,40,1,
40573218,Chambre privative au pied du métro Garibaldi Lyon7,1234411,Thomas,,7e Arrondissement,45.74949,4.85285,Private room,,2,14,2023-12-14,0.55,1,0,2,
40573732,"Lyon Centre, spacieux et lumineux,  100m2",30250498,Tristan,,3e Arrondissement,45.75461,4.86329,Entire home/apt,99,1,23,2023-10-22,0.44,1,178,6,6938313052854
40575851,La suite Lassagne - Quartier Opéra,3799511,Jerome,,1er Arrondissement,45.76934,4.83876,Entire home/apt,124,1,100,2024-02-25,1.97,8,283,18,6938112797245
40578305,Appartement+Parking fête des lumières (100m2),314433913,Loïc,,9e Arrondissement,45.77202,4.80313,Entire home/apt,,365,1,2019-12-07,0.02,1,179,0,
40578675,Chambre 25m2 entre le Rhône et la Tête d'Or,133914440,Daniel Esteban,,6e Arrondissement,45.77117,4.84486,Private room,,1,2,2020-02-25,0.04,1,0,0,
40582743,Quiet sweet flat in the center of LYON,25197733,Capf,,2e Arrondissement,45.75538,4.8302,Entire home/apt,69,3,88,2024-03-03,1.70,1,80,31,6938212804245
40586511,Studio Pauline Jaricot - Quartier Opéra,3799511,Jerome,,1er Arrondissement,45.769,4.838,Entire home/apt,101,1,64,2024-02-20,1.27,8,281,16,6938112797146
40588175,Chambre Mila,99322404,Anthony,,6e Arrondissement,45.76744,4.86307,Private room,,1,0,,,1,0,0,
40588402,Appartement Lyon 7  37m2,182378388,Théo,,7e Arrondissement,45.74883,4.85479,Entire home/apt,,365,0,,,1,0,0,
40590589,Chambre double dans colocation,18154706,François,,7e Arrondissement,45.74787,4.84316,Private room,,1,1,2019-12-17,0.02,1,0,0,
40590858,Magnifique studio en plein coeur de Lyon,5572238,Matthieu,,6e Arrondissement,45.76733,4.85547,Entire home/apt,69,3,91,2024-02-29,1.74,1,264,28,6938612842242
40608413,"Lyon - Gde chambre avec SdB, parc de la Tête d'Or",138674411,Philippe,,6e Arrondissement,45.77547,4.8477,Private room,,1,76,2023-12-10,2.09,1,0,19,
40613465,Appartement avec vue superbe sur la Saône,117326310,Sylvain,,5e Arrondissement,45.76585,4.81557,Entire home/apt,,365,4,2020-01-21,0.08,1,0,0,
40628009,Chambre confort  et relaxation,36189712,Frédéric,,2e Arrondissement,45.7474,4.8196,Private room,80,1,204,2024-02-11,4.44,1,353,31,
40638334,"Appartement authentique, au coeur de la ville",29055178,Aurelien,,1er Arrondissement,45.7721,4.82909,Entire home/apt,,365,1,2020-03-01,0.02,1,0,0,
40692150,duplex atypique,13049725,Sonia,,7e Arrondissement,45.75523,4.84176,Entire home/apt,85,3,9,2023-12-09,0.96,1,102,9,6938713523193
40696463,Le Lortet - Spacieux 6 pers-Jean Macé,88637665,Camille,,7e Arrondissement,45.74228,4.83724,Entire home/apt,,4,15,2020-08-14,0.29,4,0,0,0693861700244
40716610,Family studio (4pers) - Lyon 7 Halle TG / Gerland,256383685,Izy,,7e Arrondissement,45.74062,4.83398,Entire home/apt,158,1,398,2024-03-03,7.72,2,174,51,Exempt - hotel-type listing
40717875,Studio calme et agréable à Lyon,94906858,Julie,,8e Arrondissement,45.72727,4.87781,Entire home/apt,,365,0,,,1,0,0,
40725543,Big apartment in city centre. Baby friendly.,13980000,Tom,,7e Arrondissement,45.75413,4.8428,Entire home/apt,,365,3,2020-07-26,0.06,2,0,0,
40746349,Quai du Rhône Avenue de Grande Bretagne Lyon 6ème,7786282,Steve,,6e Arrondissement,45.77329,4.84335,Entire home/apt,,365,0,,,1,0,0,
40774170,Duplex en plein cœur du vieux Lyon,40032036,Léa,,5e Arrondissement,45.76513,4.82841,Entire home/apt,,365,1,2019-12-30,0.02,1,0,0,
40779697,Duplex Voltaire,307074216,Anne,,3e Arrondissement,45.75887,4.84817,Entire home/apt,,2,1,2023-07-12,0.12,1,0,1,6938313568241
40791254,Loft design et cosy sur cour - Place Carnot,14285842,Fabrice,,2e Arrondissement,45.7498,4.82806,Entire home/apt,87,4,7,2024-01-02,0.16,1,228,6,6938213629438
40797175,Terrasse Paradis en plein centre de Lyon!,10584080,Blandine,,1er Arrondissement,45.76693,4.83578,Entire home/apt,215,3,65,2023-07-16,1.25,1,86,7,6938113088146
40809423,1 chambre dans un duplex chez l'habitant,30185564,Pauline,,8e Arrondissement,45.73188,4.88423,Private room,50,1,21,2023-04-24,0.41,2,176,1,6938813212469
40818642,Esprit Loft,124450355,Angéline,,3e Arrondissement,45.7529,4.8817,Entire home/apt,,365,5,2020-03-15,0.10,1,0,0,
40838027,Duplex cosy - proche du Parc de la Tête d'Or,116048825,Claire,,6e Arrondissement,45.76579,4.86727,Entire home/apt,71,1,29,2023-11-26,0.59,1,6,3,
40860049,Confortable T1bis proche part dieu et saxe,75568516,Léa,,3e Arrondissement,45.75741,4.84952,Entire home/apt,50,365,6,2020-06-28,0.12,1,29,0,6938324400171
40863339,"Charmant et lumineux, Lyon 7ème",43105822,Romain,,7e Arrondissement,45.74705,4.84896,Entire home/apt,,365,4,2020-01-23,0.08,1,0,0,
40864794,T2 Cosy et rénové,12665477,Liora,,8e Arrondissement,45.73176,4.85778,Entire home/apt,,3,40,2022-04-17,0.79,1,0,0,D202110240028
40868419,Charming apartment in the 8th arrondissement,318109846,Enora,,8e Arrondissement,45.73797,4.85192,Entire home/apt,64,365,2,2020-01-04,0.04,1,365,0,
40891163,One-Bedroom Apartment good standard quiet+ parking,318461906,Christelle & Victor,,7e Arrondissement,45.74429,4.83286,Entire home/apt,75,2,14,2022-09-20,0.27,2,59,0,6938712830832
40959281,Appartement Cosy Lyon 3- 5 min presque île- 35m2,319166880,Marine,,3e Arrondissement,45.75641,4.84204,Entire home/apt,,365,1,2020-01-02,0.02,1,0,0,
40983670,Studio 18m2,319615233,Cyprien,,9e Arrondissement,45.77083,4.79941,Entire home/apt,,365,0,,,1,89,0,
41025618,Appartement 19m2 - Lyon 6 proche Vieira,111424446,Samuel,,6e Arrondissement,45.77552,4.8454,Entire home/apt,,365,1,2020-01-23,0.02,1,0,0,
41045124,Idéal pour vos séjours à Lyon,320680146,Joelle,,3e Arrondissement,45.75403,4.84947,Private room,35,7,62,2024-03-10,1.23,1,247,20,
41079759,Large room near part dieu,11229058,Yo,,3e Arrondissement,45.7572,4.87592,Private room,23,1,16,2024-02-21,0.79,3,39,9,
41086977,Croix-rousse chambre privée  ( fille seulement),23305581,Marcela,,1er Arrondissement,45.77058,4.83317,Private room,35,1,41,2023-08-12,0.82,1,340,7,
41094650,"""Lumières"", beautiful studio, University Lyon 3",52026648,Ariane,,8e Arrondissement,45.74784,4.86229,Entire home/apt,60,2,153,2024-03-22,3.04,3,299,28,6938812836248
41186777,Cosy Room in Luxury House | 15mn CityCenter MetroD,73396205,Kévin,,8e Arrondissement,45.72395,4.88657,Private room,,1,45,2021-08-24,1.01,1,0,0,SIRET 890 500 507 00011
41227822,Pleasant apartment near Vaise station,323559470,Yannick,,9e Arrondissement,45.779578,4.805186,Entire home/apt,52,2,174,2024-03-10,3.40,1,353,38,6938912801577
41301472,trendy flat Lyon centre -hotel de ville,47232238,Caroline Et Emmanuel,,1er Arrondissement,45.76541,4.83437,Entire home/apt,163,1,344,2024-03-17,6.74,1,28,74,6938112847032
41315409,Chambre Sans souci,133355754,Elie,,8e Arrondissement,45.74411,4.86204,Private room,,1,2,2020-02-27,0.04,1,0,0,
41317489,Appartement cozy Lyon,324631009,Marlène,,8e Arrondissement,45.73977,4.86894,Entire home/apt,,4,2,2020-02-19,0.04,2,0,0,6938813004019
41346070,Central et proche vieille ville,57096402,Florian,,1er Arrondissement,45.76932,4.82985,Private room,1600,2,12,2023-12-09,0.41,1,178,6,
41361120,Servet - 3 bedrooms rental - Lyon 1,5931758,2beapart,,1er Arrondissement,45.77230453491211,4.837159156799316,Entire home/apt,83,30,5,2023-12-20,0.15,45,63,2,"Available with a mobility lease only (""bail mobilité"")"
41373678,Chambre parentale avec salle de privée et Terrasse,8958548,Anne,,6e Arrondissement,45.77194,4.84597,Private room,,1,2,2020-07-08,0.04,1,0,0,
41389273,Perle rare appartement de canut avec jardin.,68893640,Myriam,,1er Arrondissement,45.77132,4.82588,Entire home/apt,150,2,1,2022-05-29,0.05,3,263,0,6938113048752
41397487,Superbe appartement - Quartier Brotteaux Lyon 6ème,206219215,Sarah,,6e Arrondissement,45.7653,4.85502,Entire home/apt,,365,3,2020-03-08,0.06,2,0,0,
41465927,Lyon Chambre privée maison jardin Tram T4 métro D,98265139,Elodie,,8e Arrondissement,45.72286,4.8798,Private room,45,4,17,2024-02-28,0.34,4,363,3,
41470210,Studio chaleureux Lyon 6e (36m²),180891118,Alice,,6e Arrondissement,45.76675,4.85549,Entire home/apt,150,1,7,2020-10-12,0.16,1,89,0,6938613516589
41489581,Chambre privée dans un grand appartement lumineux,35626096,Raphaëlle,,7e Arrondissement,45.74717,4.84576,Private room,,1,2,2020-02-25,0.04,1,0,0,
41490307,Lumineux Apt 77 m² Avec 2 CH & Garage à Garibaldi,326634079,Simon,,3e Arrondissement,45.75348,4.85154,Entire home/apt,73,365,0,,,1,365,0,"Available with a mobility lease only (""bail mobilité"")"
41494042,Pied-à-terre quartier Saint Louis,21528339,Francesca,,7e Arrondissement,45.74849,4.84447,Entire home/apt,,30,25,2022-05-28,0.50,1,0,0,6938712824595
41503616,Nice modern studio - Presqu'île of Lyon,291015206,La Nuitée,,2e Arrondissement,45.76118,4.83461,Entire home/apt,51,2,124,2024-03-17,2.44,81,330,59,6938212834038
41503823,Appartement T2 sans soucis,182209599,Pierre,,3e Arrondissement,45.74909,4.8668,Entire home/apt,,3,16,2022-07-24,0.32,1,0,0,6938313024051
41522436,le studio est situé près des fameux Canuts,324254781,Naila,,4e Arrondissement,45.77742,4.83142,Entire home/apt,36,2,63,2023-10-10,1.25,1,34,11,6938413062626
41524587,Private room Center of Lyon,1535773,Franck,,1er Arrondissement,45.76492,4.83215,Private room,74,2,40,2024-01-31,2.55,1,168,34,
41528052,"Coeur Monplaisir, chambre dans maison bourgeoise",23346748,Astrid,,8e Arrondissement,45.74056,4.86722,Private room,62,1,170,2024-03-05,3.38,3,86,23,
41553842,RUE ROYALE,70316630,Geneviève,,1er Arrondissement,45.76953,4.83845,Entire home/apt,46,1,150,2024-03-17,2.95,1,111,123,6938112844062
41568933,Chaleureux studio cœur St Jean Lyon Bellecour,69759194,Marie,,5e Arrondissement,45.76158,4.82784,Entire home/apt,74,2,157,2024-02-11,3.13,1,173,14,6938512848506
41586317,LE COZY,60810090,Jamil,,7e Arrondissement,45.73415,4.83497,Entire home/apt,,7,33,2021-11-01,0.66,1,0,0,6938912921046
41639499,Canopee - T2 - Hôtel de Ville - Presqu'île,211443785,Benoit,,1er Arrondissement,45.77143,4.8368,Entire home/apt,78,2,226,2024-03-21,4.48,1,155,62,6938712519046
41661527,Chambre avec salle de bain proximité quai de Saône,184343663,Elisa,,5e Arrondissement,45.76449,4.81664,Private room,,2,3,2020-07-26,0.06,1,0,0,
41677802,Appartement 2 ch avec cour privée-Courbe de Saone,30705218,Laurent,,9e Arrondissement,45.76742,4.81339,Entire home/apt,150,2,43,2023-10-26,0.93,1,10,5,6938912731697
41699438,Appartement lumineux 6ème arrondissement,36858011,Fanny,,6e Arrondissement,45.76814,4.85193,Entire home/apt,,365,5,2020-03-15,0.10,1,0,0,
41704979,Appartement Cosy Vieux Lyon Centre  Historique,86150764,Pierre,,5e Arrondissement,45.75782,4.82451,Entire home/apt,,365,2,2020-02-03,0.04,1,0,0,
41706778,Appartement T4 - 6 personnes - Balcon + Parking,369826491,WeHost,,7e Arrondissement,45.73897,4.82716,Entire home/apt,149,3,74,2024-03-17,1.65,50,151,21,6938712836374
41715384,8 mn à pied Part Dieu - Dans Maison Chambre privée,60743816,Alex,,3e Arrondissement,45.75924,4.87349,Private room,32,1,65,2024-03-09,1.28,2,118,16,
41730330,BeauT2 Gare Part-Dieu,297950297,Gabriel,,3e Arrondissement,45.760772705078125,4.866569995880127,Entire home/apt,75,3,1,2020-02-05,0.02,1,364,0,6938313102344
41730432,Lyon 4e Croix Rousse/ Maison complète Jardin ville,11181593,Marie Hélène,,4e Arrondissement,45.77254,4.81918,Entire home/apt,425,4,7,2023-09-26,0.23,6,338,4,Exempt - hotel-type listing
41731625,Apartment in the heart of the 6th arrondissement,329550942,Cyril,,6e Arrondissement,45.77237789999999,4.843974999999999,Entire home/apt,76,1,122,2024-03-17,2.42,1,168,27,6938613035252
41744029,Lyon Centre - Cordeliers / Jacobins,4477137,Stephanie,,2e Arrondissement,45.76293,4.83219,Entire home/apt,140,2,175,2024-03-20,3.51,1,226,48,6938212917576
41764689,New Studio Lyon 9 District Metro Vaise,320346924,Charles,,9e Arrondissement,45.77852,4.80599,Entire home/apt,50,2,60,2023-06-23,1.21,15,97,4,6938912849879
41785811,Espace nuit / femmes uniquement,90414087,Myriam,,7e Arrondissement,45.74637,4.83544,Private room,34,1,21,2023-04-04,0.42,1,139,2,
